88	0.01985
138	0.01985
196	0.01985
264	0.01985
383	0.01985
17	0.0199
83	0.0199
132	0.0199
374	0.0199
89	0.01995
337	0.02
346	0.02
144	0.02005
265	0.0201
20	0.02015
285	0.02015
309	0.02015
405	0.0202
478	0.0202
21	0.02025
397	0.02025
390	0.0203
221	0.02035
437	0.02035
85	0.0204
339	0.0204
249	0.02045
253	0.02045
433	0.02045
26	0.0205
200	0.02055
127	0.0206
256	0.02065
47	0.0207
126	0.0207
373	0.0207
428	0.0207
365	0.02075
201	0.0208
484	0.02095
41	0.021
191	0.02105
160	0.0211
163	0.0211
386	0.0211
60	0.02115
216	0.02115
217	0.02115
301	0.0212
313	0.0212
419	0.0212
24	0.02125
64	0.02125
79	0.02125
108	0.0213
149	0.0213
50	0.02135
96	0.0214
394	0.0214
157	0.02145
205	0.02145
275	0.02145
314	0.02145
32	0.0215
177	0.02155
176	0.0216
336	0.0216
410	0.0216
319	0.02165
355	0.02165
102	0.0217
104	0.0217
326	0.0217
368	0.0217
67	0.02175
147	0.02175
187	0.02175
353	0.02175
286	0.0218
342	0.0218
454	0.0218
412	0.02185
439	0.02185
31	0.0219
18	0.02195
118	0.02195
5	0.022
432	0.02205
447	0.02205
479	0.02205
282	0.0221
424	0.0221
240	0.02215
469	0.02215
429	0.0222
475	0.0222
143	0.02225
273	0.02225
98	0.0223
396	0.0223
77	0.02235
169	0.02235
244	0.02235
254	0.02235
271	0.02235
393	0.02235
170	0.0224
186	0.0224
297	0.0224
320	0.0224
357	0.0224
364	0.0224
45	0.02245
93	0.02245
333	0.02245
343	0.02245
140	0.0225
444	0.0225
155	0.02255
302	0.02255
241	0.0226
263	0.0226
338	0.0226
465	0.0226
121	0.02265
178	0.02265
276	0.02265
331	0.02265
389	0.02265
188	0.0227
42	0.02275
128	0.02275
210	0.02275
257	0.02275
411	0.02275
165	0.0228
184	0.0228
220	0.0228
416	0.0228
20	0.02285
158	0.02285
426	0.02285
441	0.02285
327	0.0229
405	0.0229
17	0.02295
73	0.02295
164	0.02295
384	0.02295
120	0.023
133	0.023
196	0.023
202	0.023
138	0.02305
145	0.02305
281	0.02305
209	0.0231
235	0.0231
460	0.0231
46	0.02315
62	0.02315
83	0.0232
215	0.0232
272	0.0232
436	0.0232
480	0.0232
151	0.02325
231	0.02325
348	0.02325
391	0.02325
471	0.02325
135	0.0233
466	0.0233
15	0.02335
214	0.02335
344	0.02335
456	0.0234
457	0.0234
142	0.02345
179	0.02345
478	0.02345
377	0.0235
53	0.02355
3	0.0236
198	0.0236
306	0.0236
346	0.0236
89	0.02365
27	0.0237
236	0.0237
337	0.0237
312	0.02375
339	0.02375
122	0.0238
415	0.0238
125	0.02385
265	0.02385
329	0.02385
41	0.02395
132	0.02395
317	0.02395
404	0.02395
95	0.0241
253	0.0241
453	0.0241
22	0.02415
64	0.02415
249	0.02415
294	0.02415
371	0.02415
433	0.02415
26	0.0242
117	0.0242
413	0.0242
59	0.02425
217	0.0243
309	0.0243
137	0.02435
406	0.02435
200	0.0244
92	0.02445
365	0.02445
85	0.0245
286	0.02455
79	0.0247
285	0.0247
299	0.0247
390	0.0247
308	0.02475
326	0.02475
289	0.0248
47	0.02485
163	0.02485
484	0.02485
230	0.0249
342	0.0249
452	0.0249
160	0.02495
298	0.02495
131	0.025
268	0.025
99	0.02505
264	0.0251
469	0.02515
353	0.02525
107	0.0253
205	0.0253
248	0.0253
330	0.0253
8	0.02535
43	0.02535
270	0.02535
481	0.02535
155	0.0254
226	0.0254
256	0.0254
465	0.02545
56	0.0255
400	0.0255
358	0.02565
368	0.02565
297	0.0257
84	0.02575
254	0.0258
237	0.02585
423	0.02585
475	0.02585
176	0.0259
31	0.02595
165	0.02595
242	0.02595
375	0.02595
266	0.026
379	0.0261
128	0.02615
405	0.02615
104	0.02625
263	0.02625
410	0.02625
24	0.0263
288	0.0263
336	0.0263
438	0.0263
54	0.02635
202	0.02635
325	0.02635
83	0.0264
112	0.0264
158	0.0264
211	0.0264
432	0.0264
93	0.02645
126	0.02645
231	0.0265
439	0.02655
244	0.0266
281	0.0266
386	0.0266
209	0.02665
62	0.0267
147	0.0267
448	0.0267
412	0.02675
18	0.0268
314	0.0268
320	0.0268
42	0.02685
479	0.02685
480	0.02685
41	0.0269
89	0.0269
113	0.0269
199	0.0269
301	0.0269
384	0.0269
343	0.02695
120	0.027
261	0.027
271	0.027
440	0.027
346	0.0271
258	0.02715
317	0.02715
20	0.0272
60	0.0272
433	0.02725
64	0.0273
174	0.0273
210	0.0273
3	0.02735
394	0.0274
217	0.02745
157	0.02755
169	0.0276
223	0.0276
355	0.0276
377	0.0276
319	0.02765
389	0.02765
10	0.0277
51	0.0277
473	0.0277
286	0.02775
383	0.02775
398	0.02775
468	0.02775
7	0.0278
118	0.0278
135	0.0278
201	0.02785
5	0.0279
132	0.0279
350	0.0279
427	0.0279
148	0.02795
300	0.02795
308	0.02795
436	0.02795
159	0.028
275	0.028
163	0.02805
342	0.02805
47	0.0281
175	0.0281
278	0.0281
339	0.0281
122	0.02815
230	0.02815
353	0.02815
478	0.02815
486	0.02815
221	0.0282
269	0.0282
106	0.02825
344	0.02825
445	0.02825
469	0.02825
85	0.0283
152	0.0283
335	0.0283
362	0.0283
481	0.0283
371	0.02835
26	0.0284
73	0.0284
273	0.0284
311	0.0284
338	0.0284
407	0.0284
160	0.02845
177	0.02845
191	0.02845
392	0.02845
102	0.0285
127	0.0285
139	0.0285
484	0.0285
302	0.02855
351	0.02855
96	0.0286
164	0.0286
212	0.0286
466	0.0286
17	0.02865
155	0.02865
233	0.02865
243	0.02865
97	0.0287
67	0.02875
91	0.02875
170	0.02875
196	0.02875
220	0.02875
315	0.02875
190	0.0288
216	0.0288
268	0.0288
326	0.0288
330	0.0288
390	0.0288
98	0.02885
404	0.02885
149	0.0289
205	0.0289
215	0.0289
92	0.02895
206	0.02895
8	0.029
198	0.029
310	0.029
313	0.02905
428	0.02905
105	0.0291
200	0.0291
256	0.0291
337	0.0291
418	0.02915
444	0.02915
13	0.0292
131	0.0292
253	0.0292
405	0.0292
359	0.02925
452	0.02925
456	0.02925
56	0.0293
265	0.0293
12	0.02935
108	0.02935
79	0.0294
218	0.0294
297	0.0294
128	0.02945
24	0.0295
57	0.02955
114	0.02955
419	0.02955
336	0.0296
349	0.0296
397	0.0296
187	0.02965
299	0.02965
365	0.02975
376	0.0298
242	0.0299
439	0.0299
461	0.0299
229	0.03
423	0.03
